start_time,datetime,estimated_leverage_ratio,close,change
2021-01-02 07:00:00,2021-01-02 07:00:00,0.14807019,29777.0,0.0014293161142779
2021-01-02 08:00:00,2021-01-02 08:00:00,0.15075256,29866.5,0.0030056755213756
2021-01-02 09:00:00,2021-01-02 09:00:00,0.15132711,29647.0,-0.0073493713692598
2021-01-02 10:00:00,2021-01-02 10:00:00,0.15060151,29701.5,0.0018382972982089
2021-01-02 11:00:00,2021-01-02 11:00:00,0.15042799,29782.5,0.0027271349931821
2021-01-02 12:00:00,2021-01-02 12:00:00,0.15332333,30644.5,0.0289431713254428
2021-01-02 13:00:00,2021-01-02 13:00:00,0.15190056,31610.0,0.0315064693501281
2021-01-02 14:00:00,2021-01-02 14:00:00,0.15653784,31345.0,-0.0083834229674153
2021-01-02 15:00:00,2021-01-02 15:00:00,0.15512983,31729.0,0.0122507576966022
2021-01-02 16:00:00,2021-01-02 16:00:00,0.14420595,32554.5,0.0260172082322165
2021-01-02 17:00:00,2021-01-02 17:00:00,0.14385619,32912.5,0.0109969435869081
2021-01-02 18:00:00,2021-01-02 18:00:00,0.14373401,33080.5,0.0051044436004556
2021-01-02 19:00:00,2021-01-02 19:00:00,0.14372337,33105.0,0.0007406175843776
2021-01-02 20:00:00,2021-01-02 20:00:00,0.14950047,30906.0,-0.066425011327594
2021-01-02 21:00:00,2021-01-02 21:00:00,0.14182526,31736.0,0.0268556267391444
2021-01-02 22:00:00,2021-01-02 22:00:00,0.13967785,32207.5,0.014856944794555
2021-01-02 23:00:00,2021-01-02 23:00:00,0.13973211,32230.0,0.0006985950477373
2021-01-03 00:00:00,2021-01-03 00:00:00,0.13784989,32491.5,0.0081135587961527
2021-01-03 01:00:00,2021-01-03 01:00:00,0.13772721,32620.5,0.0039702691473153
2021-01-03 02:00:00,2021-01-03 02:00:00,0.1381133,32777.0,0.0047975966033628
2021-01-03 03:00:00,2021-01-03 03:00:00,0.13678907,32638.5,-0.0042255239954845
2021-01-03 04:00:00,2021-01-03 04:00:00,0.1350951,33266.0,0.0192257609877903
2021-01-03 05:00:00,2021-01-03 05:00:00,0.13765412,33803.5,0.0161576384296278
2021-01-03 06:00:00,2021-01-03 06:00:00,0.14006527,34020.0,0.0064046622391171
2021-01-03 07:00:00,2021-01-03 07:00:00,0.13521858,34494.5,0.0139476778365668
2021-01-03 08:00:00,2021-01-03 08:00:00,0.13200414,34429.5,-0.001884358375973
2021-01-03 09:00:00,2021-01-03 09:00:00,0.13226383,34255.5,-0.0050538056027534
2021-01-03 10:00:00,2021-01-03 10:00:00,0.13036819,33940.5,-0.0091956036256951
2021-01-03 11:00:00,2021-01-03 11:00:00,0.1295015,34478.5,0.015851269132747
2021-01-03 12:00:00,2021-01-03 12:00:00,0.13161809,34149.0,-0.0095566802500108
2021-01-03 13:00:00,2021-01-03 13:00:00,0.13307199,33923.5,-0.0066034144484464
2021-01-03 14:00:00,2021-01-03 14:00:00,0.13291184,33884.5,-0.0011496455259628
2021-01-03 15:00:00,2021-01-03 15:00:00,0.13573889,33523.0,-0.0106685947852263
2021-01-03 16:00:00,2021-01-03 16:00:00,0.13625738,32732.0,-0.0235957402380455
2021-01-03 17:00:00,2021-01-03 17:00:00,0.13683962,32946.5,0.0065532200904314
2021-01-03 18:00:00,2021-01-03 18:00:00,0.13836428,32833.0,-0.0034449789810754
2021-01-03 19:00:00,2021-01-03 19:00:00,0.13977493,32828.5,-0.0001370572290073
2021-01-03 20:00:00,2021-01-03 20:00:00,0.13622136,33788.0,0.0292276528016814
2021-01-03 21:00:00,2021-01-03 21:00:00,0.13593475,33615.0,-0.0051201610039066
2021-01-03 22:00:00,2021-01-03 22:00:00,0.13427898,33173.5,-0.0131340175516881
2021-01-03 23:00:00,2021-01-03 23:00:00,0.13462906,32963.0,-0.0063454263192005
2021-01-04 00:00:00,2021-01-04 00:00:00,0.13517018,32825.0,-0.0041865121499863
2021-01-04 01:00:00,2021-01-04 01:00:00,0.133426,33154.5,0.0100380807311499
2021-01-04 02:00:00,2021-01-04 02:00:00,0.13222437,33453.0,0.0090033027190878
2021-01-04 03:00:00,2021-01-04 03:00:00,0.13232128,33537.0,0.002510985561833
2021-01-04 04:00:00,2021-01-04 04:00:00,0.13384442,33297.5,-0.007141366252199
2021-01-04 05:00:00,2021-01-04 05:00:00,0.13593907,32920.5,-0.0113221713341842
2021-01-04 06:00:00,2021-01-04 06:00:00,0.13444966,33260.0,0.0103127230752875
2021-01-04 07:00:00,2021-01-04 07:00:00,0.14095305,32226.5,-0.0310733613950691
2021-01-04 08:00:00,2021-01-04 08:00:00,0.14242906,32130.5,-0.0029789148681985
2021-01-04 09:00:00,2021-01-04 09:00:00,0.14853452,31119.0,-0.0314809915812078
2021-01-04 10:00:00,2021-01-04 10:00:00,0.14806668,30229.0,-0.0285998907419904
2021-01-04 11:00:00,2021-01-04 11:00:00,0.14663662,30675.0,0.014754044129809
2021-01-04 12:00:00,2021-01-04 12:00:00,0.12448724,31171.0,0.0161695191524042
2021-01-04 13:00:00,2021-01-04 13:00:00,0.12223889,31379.0,0.0066728690128645
2021-01-04 14:00:00,2021-01-04 14:00:00,0.12601214,32062.0,0.0217661493355427
2021-01-04 15:00:00,2021-01-04 15:00:00,0.12321057,31720.0,-0.0106668330110411
2021-01-04 16:00:00,2021-01-04 16:00:00,0.12039653,31305.0,-0.0130832282471626
2021-01-04 17:00:00,2021-01-04 17:00:00,0.12199151,31023.0,-0.009008145663632
2021-01-04 18:00:00,2021-01-04 18:00:00,0.12147171,31176.5,0.0049479418495954
2021-01-04 19:00:00,2021-01-04 19:00:00,0.11925037,31679.5,0.0161339470434462
2021-01-04 20:00:00,2021-01-04 20:00:00,0.12047947,31293.5,-0.0121845357407787
2021-01-04 21:00:00,2021-01-04 21:00:00,0.12125461,31041.0,-0.0080687682745618
2021-01-04 22:00:00,2021-01-04 22:00:00,0.12098935,31366.5,0.0104861312457718
2021-01-04 23:00:00,2021-01-04 23:00:00,0.12330484,32024.0,0.0209618542075142
2021-01-05 00:00:00,2021-01-05 00:00:00,0.12353751,32443.5,0.013099550337247
2021-01-05 01:00:00,2021-01-05 01:00:00,0.12036678,32796.5,0.0108804537118374
2021-01-05 02:00:00,2021-01-05 02:00:00,0.12255322,32356.5,-0.0134160657387221
2021-01-05 03:00:00,2021-01-05 03:00:00,0.12138067,31240.0,-0.034506204317525
2021-01-05 04:00:00,2021-01-05 04:00:00,0.11848308,30914.0,-0.0104353393085787
2021-01-05 05:00:00,2021-01-05 05:00:00,0.1184875,30435.5,-0.0154784240150094
2021-01-05 06:00:00,2021-01-05 06:00:00,0.11753775,31129.5,0.0228023196596081
2021-01-05 07:00:00,2021-01-05 07:00:00,0.11821655,30830.5,-0.0096050370227597
2021-01-05 08:00:00,2021-01-05 08:00:00,0.11639835,31219.0,0.0126011579442435
2021-01-05 09:00:00,2021-01-05 09:00:00,0.11626047,31571.5,0.0112912008712642
2021-01-05 10:00:00,2021-01-05 10:00:00,0.11733067,31317.5,-0.0080452306668989
2021-01-05 11:00:00,2021-01-05 11:00:00,0.11614513,31733.5,0.0132833080546019
2021-01-05 12:00:00,2021-01-05 12:00:00,0.12022368,31570.0,-0.0051522838640553
2021-01-05 13:00:00,2021-01-05 13:00:00,0.11980708,31465.0,-0.0033259423503325
2021-01-05 14:00:00,2021-01-05 14:00:00,0.11747194,32287.0,0.0261242650564119
2021-01-05 15:00:00,2021-01-05 15:00:00,0.12113835,32069.0,-0.0067519435066745
2021-01-05 16:00:00,2021-01-05 16:00:00,0.12101983,32455.0,0.0120365461972622
2021-01-05 17:00:00,2021-01-05 17:00:00,0.12051398,32751.5,0.0091357263903866
2021-01-05 18:00:00,2021-01-05 18:00:00,0.12337402,33358.5,0.0185335022823383
2021-01-05 19:00:00,2021-01-05 19:00:00,0.12389692,33717.5,0.0107618747845377
2021-01-05 20:00:00,2021-01-05 20:00:00,0.12032569,34023.5,0.009075405946467
2021-01-05 21:00:00,2021-01-05 21:00:00,0.12103805,33744.0,-0.0082149102825987
2021-01-05 22:00:00,2021-01-05 22:00:00,0.12355743,34279.0,0.0158546704599336
2021-01-05 23:00:00,2021-01-05 23:00:00,0.12427963,34019.5,-0.0075702325038653
2021-01-06 00:00:00,2021-01-06 00:00:00,0.12409928,33960.5,-0.0017342994459059
2021-01-06 01:00:00,2021-01-06 01:00:00,0.12238684,33824.5,-0.0040046524638919
2021-01-06 02:00:00,2021-01-06 02:00:00,0.12415004,33883.0,0.0017295155878136
2021-01-06 03:00:00,2021-01-06 03:00:00,0.12238898,34160.0,0.008175191098781
2021-01-06 04:00:00,2021-01-06 04:00:00,0.12552843,35389.5,0.0359923887587823
2021-01-06 05:00:00,2021-01-06 05:00:00,0.12586021,35073.5,-0.0089292021644837
2021-01-06 06:00:00,2021-01-06 06:00:00,0.12711221,35226.0,0.0043480120318759
2021-01-06 07:00:00,2021-01-06 07:00:00,0.12782777,34744.5,-0.0136688809402145
2021-01-06 08:00:00,2021-01-06 08:00:00,0.12693649,34595.0,-0.0043028392983062
2021-01-06 09:00:00,2021-01-06 09:00:00,0.12679304,33972.0,-0.018008382714265
2021-01-06 10:00:00,2021-01-06 10:00:00,0.12391639,34492.0,0.0153067231837984
2021-01-06 11:00:00,2021-01-06 11:00:00,0.12428403,35017.0,0.0152209207932274
2021-01-06 12:00:00,2021-01-06 12:00:00,0.12206193,35043.0,0.0007424965016991
2021-01-06 13:00:00,2021-01-06 13:00:00,0.1234623,34682.0,-0.0103016294267043
2021-01-06 14:00:00,2021-01-06 14:00:00,0.12415543,34293.5,-0.0112017761374776
2021-01-06 15:00:00,2021-01-06 15:00:00,0.12171208,34646.5,0.0102934958519835
2021-01-06 16:00:00,2021-01-06 16:00:00,0.12067191,34664.0,0.0005051015254065
2021-01-06 17:00:00,2021-01-06 17:00:00,0.11998545,34958.0,0.008481421647819
2021-01-06 18:00:00,2021-01-06 18:00:00,0.11943291,35243.0,0.0081526403112306
2021-01-06 19:00:00,2021-01-06 19:00:00,0.11962413,34908.5,-0.0094912464886643
2021-01-06 20:00:00,2021-01-06 20:00:00,0.12171842,36111.0,0.0344471976739189
2021-01-06 21:00:00,2021-01-06 21:00:00,0.12170194,35948.5,-0.0045000138461964
2021-01-06 22:00:00,2021-01-06 22:00:00,0.12016429,36044.5,0.0026704869466041
2021-01-06 23:00:00,2021-01-06 23:00:00,0.12119911,36775.5,0.0202804866207049
2021-01-07 00:00:00,2021-01-07 00:00:00,0.1216031,37183.5,0.011094342700983
2021-01-07 01:00:00,2021-01-07 01:00:00,0.12128742,36917.0,-0.0071671574757621
2021-01-07 02:00:00,2021-01-07 02:00:00,0.11957684,37011.0,0.0025462524040416
2021-01-07 03:00:00,2021-01-07 03:00:00,0.12021319,37537.0,0.0142119910296938
2021-01-07 04:00:00,2021-01-07 04:00:00,0.12143574,37496.0,-0.0010922556411008
2021-01-07 05:00:00,2021-01-07 05:00:00,0.12158897,37345.0,-0.0040270962235972
2021-01-07 06:00:00,2021-01-07 06:00:00,0.12148398,37131.5,-0.0057169634489222
2021-01-07 07:00:00,2021-01-07 07:00:00,0.12032026,36842.0,-0.0077966147341206
2021-01-07 08:00:00,2021-01-07 08:00:00,0.12159525,37228.0,0.0104771727919221
2021-01-07 09:00:00,2021-01-07 09:00:00,0.12006648,37500.0,0.0073063285698935
2021-01-07 10:00:00,2021-01-07 10:00:00,0.12025737,37072.5,-0.0113999999999999
2021-01-07 11:00:00,2021-01-07 11:00:00,0.12167246,37936.0,0.0232921977206823
2021-01-07 12:00:00,2021-01-07 12:00:00,0.12135097,38028.0,0.0024251370729651
2021-01-07 13:00:00,2021-01-07 13:00:00,0.12125609,38254.5,0.0059561375828336
2021-01-07 14:00:00,2021-01-07 14:00:00,0.1207414,38507.5,0.0066136010142596
2021-01-07 15:00:00,2021-01-07 15:00:00,0.11962578,39040.0,0.013828474972408
2021-01-07 16:00:00,2021-01-07 16:00:00,0.11928256,39238.0,0.0050717213114754
2021-01-07 17:00:00,2021-01-07 17:00:00,0.11908914,39869.5,0.0160940924613894
2021-01-07 18:00:00,2021-01-07 18:00:00,0.11997955,39089.0,-0.0195763679002746
2021-01-07 19:00:00,2021-01-07 19:00:00,0.12491326,39200.5,0.00285246488782
2021-01-07 20:00:00,2021-01-07 20:00:00,0.12307126,39219.0,0.0004719327559596
2021-01-07 21:00:00,2021-01-07 21:00:00,0.12451686,39804.0,0.0149162395777557
2021-01-07 22:00:00,2021-01-07 22:00:00,0.12420103,39765.5,-0.0009672394734198
2021-01-07 23:00:00,2021-01-07 23:00:00,0.12337708,39513.0,-0.0063497252643622
2021-01-08 00:00:00,2021-01-08 00:00:00,0.12398679,38874.5,-0.0161592387315566
2021-01-08 01:00:00,2021-01-08 01:00:00,0.1209126,38668.5,-0.0052991035254472
2021-01-08 02:00:00,2021-01-08 02:00:00,0.12052619,37144.0,-0.0394248548560197
2021-01-08 03:00:00,2021-01-08 03:00:00,0.12264073,38280.5,0.0305971354727547
2021-01-08 04:00:00,2021-01-08 04:00:00,0.12417874,38606.5,0.0085160852130981
2021-01-08 05:00:00,2021-01-08 05:00:00,0.12485663,37929.5,-0.0175359071658917
2021-01-08 06:00:00,2021-01-08 06:00:00,0.12526538,38490.0,0.0147774159954652
2021-01-08 07:00:00,2021-01-08 07:00:00,0.12665945,38841.0,0.0091192517537022
2021-01-08 08:00:00,2021-01-08 08:00:00,0.12536893,38599.5,-0.0062176565999845
2021-01-08 09:00:00,2021-01-08 09:00:00,0.12454958,39325.0,0.0187955802536301
2021-01-08 10:00:00,2021-01-08 10:00:00,0.12525917,40748.0,0.0361856325492688
2021-01-08 11:00:00,2021-01-08 11:00:00,0.12220428,41387.5,0.0156940217924805
2021-01-08 12:00:00,2021-01-08 12:00:00,0.12243708,41359.5,-0.000676532769556
2021-01-08 13:00:00,2021-01-08 13:00:00,0.12301955,41395.0,0.0008583275910007
2021-01-08 14:00:00,2021-01-08 14:00:00,0.12197258,41583.5,0.0045536900591858
2021-01-08 15:00:00,2021-01-08 15:00:00,0.11932343,40908.5,-0.0162323998701408
2021-01-08 16:00:00,2021-01-08 16:00:00,0.11877613,41359.5,0.01102460368872
2021-01-08 17:00:00,2021-01-08 17:00:00,0.11823351,41078.0,-0.0068061751230068
2021-01-08 18:00:00,2021-01-08 18:00:00,0.12088863,39980.0,-0.02672963630167
2021-01-08 19:00:00,2021-01-08 19:00:00,0.12066199,40432.0,0.0113056528264132
2021-01-08 20:00:00,2021-01-08 20:00:00,0.11551442,39142.0,-0.0319054214483577
2021-01-08 21:00:00,2021-01-08 21:00:00,0.11306326,40129.0,0.025215880639722
2021-01-08 22:00:00,2021-01-08 22:00:00,0.11389065,40752.5,0.0155373919110868
2021-01-08 23:00:00,2021-01-08 23:00:00,0.11446387,40641.5,-0.0027237592785718
2021-01-09 00:00:00,2021-01-09 00:00:00,0.11333889,40381.5,-0.006397401670706
2021-01-09 01:00:00,2021-01-09 01:00:00,0.11652152,40255.0,-0.0031326226118395
2021-01-09 02:00:00,2021-01-09 02:00:00,0.11642413,40035.0,-0.0054651596075021
2021-01-09 03:00:00,2021-01-09 03:00:00,0.1165944,40287.0,0.0062944923192207
2021-01-09 04:00:00,2021-01-09 04:00:00,0.11926622,40296.5,0.0002358080770472
2021-01-09 05:00:00,2021-01-09 05:00:00,0.11904749,39348.5,-0.0235256163686672
2021-01-09 06:00:00,2021-01-09 06:00:00,0.12296463,38968.0,-0.0096700001270696
2021-01-09 07:00:00,2021-01-09 07:00:00,0.1240659,39629.5,0.0169754670498871
2021-01-09 08:00:00,2021-01-09 08:00:00,0.12437251,40196.5,0.0143075234358243
2021-01-09 09:00:00,2021-01-09 09:00:00,0.12635416,40384.0,0.0046645852250817
2021-01-09 10:00:00,2021-01-09 10:00:00,0.12645106,40461.0,0.0019066957210776
2021-01-09 11:00:00,2021-01-09 11:00:00,0.12824868,40649.5,0.0046588072464843
2021-01-09 12:00:00,2021-01-09 12:00:00,0.13016672,40934.0,0.0069988560744904
2021-01-09 13:00:00,2021-01-09 13:00:00,0.13072501,41117.0,0.0044706112278301
2021-01-09 14:00:00,2021-01-09 14:00:00,0.13076716,40885.0,-0.0056424350025536
2021-01-09 15:00:00,2021-01-09 15:00:00,0.12970003,40582.0,-0.0074110309404427
2021-01-09 16:00:00,2021-01-09 16:00:00,0.128911,40070.5,-0.0126041101966388
2021-01-09 17:00:00,2021-01-09 17:00:00,0.12768953,40466.5,0.0098825819493142
2021-01-09 18:00:00,2021-01-09 18:00:00,0.1278819,40673.0,0.0051029864208667
2021-01-09 19:00:00,2021-01-09 19:00:00,0.12742855,40708.5,0.0008728148894843
2021-01-09 20:00:00,2021-01-09 20:00:00,0.12737792,40662.5,-0.0011299851382389
2021-01-09 21:00:00,2021-01-09 21:00:00,0.12752513,40785.5,0.0030249000922226
2021-01-09 22:00:00,2021-01-09 22:00:00,0.1288259,40280.0,-0.0123941106520699
2021-01-09 23:00:00,2021-01-09 23:00:00,0.12833708,40074.5,-0.0051017874875869
2021-01-10 00:00:00,2021-01-10 00:00:00,0.1262526,40599.5,0.0131006001322537
2021-01-10 01:00:00,2021-01-10 01:00:00,0.13055252,41229.5,0.0155174324806954
2021-01-10 02:00:00,2021-01-10 02:00:00,0.13011974,41062.5,-0.0040504978231605
2021-01-10 03:00:00,2021-01-10 03:00:00,0.13112815,40425.0,-0.0155251141552511
2021-01-10 04:00:00,2021-01-10 04:00:00,0.12741875,40423.0,-4.947433518864841e-05
2021-01-10 05:00:00,2021-01-10 05:00:00,0.12829087,40517.0,0.0023254088019197
2021-01-10 06:00:00,2021-01-10 06:00:00,0.12761338,40942.5,0.0105017646913641
2021-01-10 07:00:00,2021-01-10 07:00:00,0.12542568,41009.0,0.0016242291017891
2021-01-10 08:00:00,2021-01-10 08:00:00,0.12572368,40870.0,-0.0033894998658831
2021-01-10 09:00:00,2021-01-10 09:00:00,0.12626612,40814.0,-0.001370198189381
2021-01-10 10:00:00,2021-01-10 10:00:00,0.12847595,40471.5,-0.0083917283285147
2021-01-10 11:00:00,2021-01-10 11:00:00,0.13104466,39233.0,-0.0306017815005621
2021-01-10 12:00:00,2021-01-10 12:00:00,0.12893532,39553.5,0.0081691433232227
2021-01-10 13:00:00,2021-01-10 13:00:00,0.13103718,39767.0,0.0053977524112911
2021-01-10 14:00:00,2021-01-10 14:00:00,0.13132416,39399.5,-0.0092413307516282
2021-01-10 15:00:00,2021-01-10 15:00:00,0.12978088,39696.0,0.007525476211627
2021-01-10 16:00:00,2021-01-10 16:00:00,0.13071555,39295.0,-0.0101017734784361
2021-01-10 17:00:00,2021-01-10 17:00:00,0.12784755,38594.5,-0.0178266955083343
2021-01-10 18:00:00,2021-01-10 18:00:00,0.12983056,38134.0,-0.0119317519335656
2021-01-10 19:00:00,2021-01-10 19:00:00,0.13223154,37490.5,-0.016874704987675
2021-01-10 20:00:00,2021-01-10 20:00:00,0.12915229,37730.0,0.0063882850322081
2021-01-10 21:00:00,2021-01-10 21:00:00,0.1271884,38071.0,0.0090379008746355
2021-01-10 22:00:00,2021-01-10 22:00:00,0.12653424,38441.0,0.0097186835123848
2021-01-10 23:00:00,2021-01-10 23:00:00,0.1271638,38169.5,-0.0070627715199916
2021-01-11 00:00:00,2021-01-11 00:00:00,0.12632925,37268.0,-0.023618334010139
2021-01-11 01:00:00,2021-01-11 01:00:00,0.12564231,37303.5,0.0009525598368573
2021-01-11 02:00:00,2021-01-11 02:00:00,0.1279359,36423.5,-0.0235902797324647
2021-01-11 03:00:00,2021-01-11 03:00:00,0.11957906,35407.5,-0.027894079371834
2021-01-11 04:00:00,2021-01-11 04:00:00,0.12000256,35510.5,0.0029089882087127
2021-01-11 05:00:00,2021-01-11 05:00:00,0.11934791,34906.5,-0.017009053660185
2021-01-11 06:00:00,2021-01-11 06:00:00,0.12512577,32933.5,-0.056522424190337
2021-01-11 07:00:00,2021-01-11 07:00:00,0.12257247,34376.0,0.0438003856255788
2021-01-11 08:00:00,2021-01-11 08:00:00,0.11855134,35436.5,0.030850011636025
2021-01-11 09:00:00,2021-01-11 09:00:00,0.11945777,35775.0,0.0095522977720712
2021-01-11 10:00:00,2021-01-11 10:00:00,0.11832294,35396.0,-0.0105939902166317
2021-01-11 11:00:00,2021-01-11 11:00:00,0.11914478,34228.0,-0.0329980788789693
2021-01-11 12:00:00,2021-01-11 12:00:00,0.11929911,34330.0,0.0029800163608741
2021-01-11 13:00:00,2021-01-11 13:00:00,0.12170493,32877.0,-0.0423244975240314
2021-01-11 14:00:00,2021-01-11 14:00:00,0.11927068,33281.0,0.0122882258113574
2021-01-11 15:00:00,2021-01-11 15:00:00,0.12537737,31558.0,-0.0517712809110303
2021-01-11 16:00:00,2021-01-11 16:00:00,0.1274079,31795.0,0.0075099816211419
2021-01-11 17:00:00,2021-01-11 17:00:00,0.11560702,32878.0,0.034061959427583
2021-01-11 18:00:00,2021-01-11 18:00:00,0.11702417,32617.5,-0.0079232313401058
2021-01-11 19:00:00,2021-01-11 19:00:00,0.11711669,32312.0,-0.0093661378094581
2021-01-11 20:00:00,2021-01-11 20:00:00,0.11788364,33463.5,0.0356369150779896
2021-01-11 21:00:00,2021-01-11 21:00:00,0.11659727,33965.5,0.0150014194570202
2021-01-11 22:00:00,2021-01-11 22:00:00,0.11494592,34373.5,0.0120121888386746
2021-01-11 23:00:00,2021-01-11 23:00:00,0.1158681,35377.5,0.0292085472820631
2021-01-12 00:00:00,2021-01-12 00:00:00,0.11331634,34950.5,-0.012069818387393
2021-01-12 01:00:00,2021-01-12 01:00:00,0.11303359,34314.5,-0.0181971645613081
2021-01-12 02:00:00,2021-01-12 02:00:00,0.11060808,34418.0,0.0030162176339447
2021-01-12 03:00:00,2021-01-12 03:00:00,0.10990097,34981.5,0.0163722470800162
2021-01-12 04:00:00,2021-01-12 04:00:00,0.10888054,35285.0,0.0086760144647886
2021-01-12 05:00:00,2021-01-12 05:00:00,0.1081409,35895.0,0.017287799348165
2021-01-12 06:00:00,2021-01-12 06:00:00,0.1126002,36018.5,0.0034405906115058
2021-01-12 07:00:00,2021-01-12 07:00:00,0.11269565,36479.5,0.0127989783028166
2021-01-12 08:00:00,2021-01-12 08:00:00,0.11330351,35829.5,-0.017818226675256
2021-01-12 09:00:00,2021-01-12 09:00:00,0.11394755,35962.5,0.0037120250073263
2021-01-12 10:00:00,2021-01-12 10:00:00,0.1124181,35115.0,-0.0235662148070907
2021-01-12 11:00:00,2021-01-12 11:00:00,0.11207831,35388.0,0.0077744553609568
2021-01-12 12:00:00,2021-01-12 12:00:00,0.11420122,35001.0,-0.0109359104781281
2021-01-12 13:00:00,2021-01-12 13:00:00,0.11928986,33364.0,-0.0467700922830776
2021-01-12 14:00:00,2021-01-12 14:00:00,0.1224291,33470.5,0.0031920633017623
2021-01-12 15:00:00,2021-01-12 15:00:00,0.11948348,33860.0,0.0116371132788575
2021-01-12 16:00:00,2021-01-12 16:00:00,0.11478142,34973.5,0.0328854105138807
2021-01-12 17:00:00,2021-01-12 17:00:00,0.11380271,34978.5,0.0001429653880795
2021-01-12 18:00:00,2021-01-12 18:00:00,0.11508483,35020.5,0.0012007375959517
2021-01-12 19:00:00,2021-01-12 19:00:00,0.1168552,34679.5,-0.0097371539526848
2021-01-12 20:00:00,2021-01-12 20:00:00,0.11156514,34269.5,-0.0118225464611658
2021-01-12 21:00:00,2021-01-12 21:00:00,0.10818863,34744.5,0.0138607216329389
2021-01-12 22:00:00,2021-01-12 22:00:00,0.10796759,33750.5,-0.0286088445653268
2021-01-12 23:00:00,2021-01-12 23:00:00,0.10694223,34079.0,0.0097331891379386
2021-01-13 00:00:00,2021-01-13 00:00:00,0.10971471,32587.0,-0.0437806273658264
2021-01-13 01:00:00,2021-01-13 01:00:00,0.10898295,33145.5,0.0171387363058888
2021-01-13 02:00:00,2021-01-13 02:00:00,0.10948083,33078.0,-0.002036475539666
2021-01-13 03:00:00,2021-01-13 03:00:00,0.10736144,33814.0,0.0222504383578208
2021-01-13 04:00:00,2021-01-13 04:00:00,0.11189224,33181.0,-0.0187200567812149
2021-01-13 05:00:00,2021-01-13 05:00:00,0.11079894,33299.5,0.0035713209366805
2021-01-13 06:00:00,2021-01-13 06:00:00,0.1124563,33806.0,0.0152104385951741
2021-01-13 07:00:00,2021-01-13 07:00:00,0.11234902,35007.0,0.0355262379459266
2021-01-13 08:00:00,2021-01-13 08:00:00,0.11339526,34567.5,-0.0125546319307566
2021-01-13 09:00:00,2021-01-13 09:00:00,0.11295564,34398.5,-0.0048889853185796
2021-01-13 10:00:00,2021-01-13 10:00:00,0.1126086,34930.5,0.0154657906594763
2021-01-13 11:00:00,2021-01-13 11:00:00,0.11355503,34401.5,-0.015144358082478
2021-01-13 12:00:00,2021-01-13 12:00:00,0.11439127,34286.5,-0.003342877490807
